"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"4384","B1",2023-12-02,"Eupen","Kortrijk",1,1,"D",0,0,"D",2.28,3.67,3.09,"0-0","1-1",14,3,14,3,1,1,0,0,7,11,14,10,2,18,24,"7-11","Y","N","N",2,0,16
"4385","B1",2023-12-02,"Antwerp","Oud-Heverlee Leuven",1,0,"H",1,0,"H",1.34,5.81,8.32,"1-0","1-0",18,5,10,4,0,3,0,0,7,6,6,9,1,13,15,"7-6","N","N","N",3,0,16
"4386","B1",2023-12-03,"Genk","Gent",2,2,"D",1,1,"D",2.21,3.75,3.19,"1-1","2-2",13,6,17,6,2,2,0,0,1,9,15,12,4,10,27,"1-9","Y","Y","Y",4,0,16
"4387","B1",2023-12-03,"Mechelen","St Truiden",0,2,"A",0,2,"A",2.22,3.38,3.36,"0-2","0-2",6,5,13,5,1,2,0,0,1,5,10,8,2,6,18,"1-5","Y","N","N",3,0,16
"4388","B1",2023-12-03,"Club Brugge","Standard",2,0,"H",1,0,"H",1.45,4.97,6.21,"1-0","2-0",13,5,7,2,2,2,0,0,4,3,13,10,2,7,23,"4-3","Y","N","N",4,0,16
"4389","B1",2023-12-03,"St. Gilloise","Cercle Brugge",2,1,"H",2,1,"H",1.65,4.06,5.14,"2-1","2-1",12,6,13,6,1,3,0,0,5,4,13,15,3,9,28,"5-4","Y","Y","N",4,0,16
"4390","B1",2023-12-08,"Kortrijk","Westerlo",1,2,"A",0,1,"A",2.87,3.38,2.57,"0-1","1-2",16,6,8,3,1,3,0,0,5,1,8,13,3,6,21,"5-1","Y","Y","N",4,0,17
"4391","B1",2023-12-09,"Cercle Brugge","Antwerp",1,3,"A",0,1,"A",2.79,3.44,2.61,"0-1","1-3",15,2,14,8,4,1,0,0,6,2,13,6,4,8,19,"6-2","Y","Y","Y",5,0,17
"4392","B1",2023-12-09,"St Truiden","Oud-Heverlee Leuven",1,1,"D",1,1,"D",1.83,4.11,4.09,"1-1","1-1",26,13,4,3,0,2,0,1,15,2,5,10,2,17,15,"15-2","Y","N","N",2,1,17
"4393","B1",2023-12-09,"Gent","RWD Molenbeek",4,0,"H",2,0,"H",1.33,6.02,8.28,"2-0","4-0",22,10,3,1,0,5,0,0,9,1,11,14,4,10,25,"9-1","Y","Y","Y",5,0,17
"4394","B1",2023-12-10,"Mechelen","Club Brugge",0,0,"D",0,0,"D",5.18,4.23,1.61,"0-0","0-0",9,4,13,2,3,5,0,0,2,9,11,9,0,11,20,"2-9","N","N","N",8,0,17
"4395","B1",2023-12-10,"Eupen","Genk",1,3,"A",0,1,"A",7.43,5.43,1.36,"0-1","1-3",11,4,18,10,0,2,0,0,8,8,12,8,4,16,20,"8-8","Y","Y","Y",2,0,17
"4396","B1",2023-12-10,"Anderlecht","Standard",2,2,"D",1,1,"D",1.56,4.28,5.79,"1-1","2-2",12,4,13,4,2,3,0,0,1,1,8,14,4,2,22,"1-1","Y","Y","Y",5,0,17
"4397","B1",2023-12-10,"Charleroi","St. Gilloise",1,3,"A",0,1,"A",5.36,4.07,1.62,"0-1","1-3",9,3,17,9,3,2,0,0,6,7,7,12,4,13,19,"6-7","Y","Y","Y",5,0,17
"4398","B1",2023-12-15,"Westerlo","Eupen",2,0,"H",0,0,"D",1.8,3.84,4.54,"0-0","2-0",20,4,15,7,3,1,0,0,4,4,15,8,2,8,23,"4-4","Y","N","N",4,0,18
"4399","B1",2023-12-16,"Oud-Heverlee Leuven","Cercle Brugge",1,2,"A",1,0,"H",4.09,4.27,1.79,"1-0","1-2",9,3,12,5,4,3,0,0,4,6,12,14,3,10,26,"4-6","Y","Y","N",7,0,18
"4400","B1",2023-12-16,"RWD Molenbeek","St Truiden",3,0,"H",1,0,"H",3.42,3.43,2.22,"1-0","3-0",7,6,12,1,3,2,0,0,4,4,14,8,3,8,22,"4-4","Y","Y","N",5,0,18
"4401","B1",2023-12-16,"Standard","Charleroi",0,0,"D",0,0,"D",2.16,3.52,3.48,"0-0","0-0",6,1,7,2,1,1,0,0,4,2,11,21,0,6,32,"4-2","N","N","N",2,0,18
"4402","B1",2023-12-17,"Club Brugge","Gent",2,0,"H",2,0,"H",1.68,4.2,4.89,"2-0","2-0",13,4,8,2,0,0,0,1,4,5,10,11,2,9,21,"4-5","Y","N","N",0,1,18
"4403","B1",2023-12-17,"St. Gilloise","Mechelen",1,0,"H",0,0,"D",1.33,5.4,8.6,"0-0","1-0",24,8,15,8,2,1,0,0,8,5,14,10,1,13,24,"8-5","N","N","N",3,0,18
"4404","B1",2023-12-17,"Antwerp","Anderlecht",1,1,"D",0,1,"A",1.99,3.57,3.8,"0-1","1-1",19,5,10,4,2,4,0,0,7,2,9,13,2,9,22,"7-2","Y","N","N",6,0,18
"4405","B1",2023-12-17,"Genk","Kortrijk",4,0,"H",1,0,"H",1.23,6.73,10.54,"1-0","4-0",27,9,5,1,0,2,0,0,7,2,7,12,4,9,19,"7-2","Y","Y","Y",2,0,18
"4406","B1",2023-12-20,"Cercle Brugge","Kortrijk",3,0,"H",1,0,"H",1.35,5.53,8.71,"1-0","3-0",24,13,6,1,2,3,0,0,7,5,8,14,3,12,22,"7-5","Y","Y","N",5,0,19
"4407","B1",2023-12-20,"Mechelen","Standard",3,0,"H",1,0,"H",2.57,3.36,2.89,"1-0","3-0",28,8,14,3,2,0,0,1,5,3,8,8,3,8,16,"5-3","Y","Y","N",2,1,19
"4408","B1",2023-12-21,"Gent","Oud-Heverlee Leuven",4,0,"H",1,0,"H",1.29,6.02,8.57,"1-0","4-0",21,6,9,2,0,1,0,0,8,3,6,12,4,11,18,"8-3","Y","Y","Y",1,0,19
"4409","B1",2023-12-22,"RWD Molenbeek","Club Brugge",1,6,"A",0,3,"A",8.5,5.2,1.37,"0-3","1-6",10,3,15,10,1,2,0,0,2,8,9,8,7,10,17,"2-8","Y","Y","Y",3,0,19
"4410","B1",2023-12-23,"Eupen","St. Gilloise",1,2,"A",0,2,"A",11.63,6.62,1.24,"0-2","1-2",1,1,20,8,5,1,0,0,3,14,15,8,3,17,23,"3-14","Y","Y","N",6,0,19
"4411","B1",2023-12-23,"Antwerp","Westerlo",2,2,"D",1,0,"H",1.37,5.38,8,"1-0","2-2",15,6,12,6,2,1,0,0,8,2,5,7,4,10,12,"8-2","Y","Y","Y",3,0,19
"4412","B1",2023-12-23,"St Truiden","Charleroi",1,0,"H",0,0,"D",2.32,3.34,3.3,"0-0","1-0",16,7,4,0,0,0,0,0,6,3,4,17,1,9,21,"6-3","N","N","N",0,0,19
"4413","B1",2023-12-23,"Anderlecht","Genk",2,1,"H",0,0,"D",2.35,3.58,3.04,"0-0","2-1",9,3,20,7,1,2,0,0,1,8,7,15,3,9,22,"1-8","Y","Y","N",3,0,19
"4414","B1",2023-12-26,"Genk","Antwerp",3,0,"H",1,0,"H",2.18,3.81,3.2,"1-0","3-0",16,8,3,1,1,3,0,0,3,3,8,9,3,6,17,"3-3","Y","Y","N",4,0,20
"4415","B1",2023-12-26,"Kortrijk","Gent",0,2,"A",0,1,"A",8.48,5.57,1.35,"0-1","0-2",7,3,20,9,1,1,0,0,4,5,9,10,2,9,19,"4-5","Y","N","N",2,0,20
"4416","B1",2023-12-26,"Oud-Heverlee Leuven","Eupen",3,0,"H",2,0,"H",1.85,3.99,4.09,"2-0","3-0",18,7,14,6,2,2,0,0,7,3,6,15,3,10,21,"7-3","Y","Y","N",4,0,20
"4417","B1",2023-12-26,"Westerlo","RWD Molenbeek",3,0,"H",1,0,"H",1.88,3.83,4.15,"1-0","3-0",13,3,11,4,0,0,0,1,6,0,7,12,3,6,19,"6-0","Y","Y","N",0,1,20
"4418","B1",2023-12-26,"Club Brugge","St. Gilloise",1,1,"D",0,1,"A",2.34,3.45,3.06,"0-1","1-1",9,2,7,3,1,5,0,1,6,0,15,14,2,6,29,"6-0","Y","N","N",6,1,20
"4419","B1",2023-12-27,"Standard","St Truiden",1,1,"D",0,0,"D",2.37,3.34,3.1,"0-0","1-1",11,2,18,8,1,3,0,0,4,4,14,14,2,8,28,"4-4","Y","N","N",4,0,20
"4420","B1",2023-12-27,"Anderlecht","Cercle Brugge",2,0,"H",1,0,"H",1.89,3.96,3.77,"1-0","2-0",7,4,19,7,1,1,0,0,2,12,9,13,2,14,22,"2-12","Y","N","N",2,0,20
"4421","B1",2023-12-27,"Charleroi","Mechelen",3,1,"H",2,0,"H",2.19,3.36,3.44,"2-0","3-1",16,6,11,5,2,1,0,0,5,7,10,9,4,12,19,"5-7","Y","Y","Y",3,0,20
"4422","B1",2024-01-19,"Gent","Mechelen",1,2,"A",0,1,"A",1.55,4.39,6.07,"0-1","1-2",23,7,9,2,2,4,0,0,8,4,4,15,3,12,19,"8-4","Y","Y","N",6,0,21
"4423","B1",2024-01-20,"Genk","Cercle Brugge",1,1,"D",0,1,"A",1.83,3.97,4.18,"0-1","1-1",12,3,19,6,2,2,0,0,4,5,15,15,2,9,30,"4-5","Y","N","N",4,0,21
"4424","B1",2024-01-20,"Standard","Kortrijk",0,1,"A",0,1,"A",1.56,4.28,6.11,"0-1","0-1",20,4,5,2,0,1,0,0,7,4,7,13,1,11,20,"7-4","N","N","N",1,0,21
"4425","B1",2024-01-20,"Club Brugge","Westerlo",3,0,"H",1,0,"H",1.27,6.25,9.94,"1-0","3-0",14,9,2,0,0,3,0,1,3,0,4,12,3,3,16,"3-0","Y","Y","N",3,1,21
"4426","B1",2024-01-21,"Antwerp","Charleroi",4,1,"H",2,0,"H",1.71,4.03,4.87,"2-0","4-1",20,8,8,5,1,2,0,0,5,6,7,12,5,11,19,"5-6","Y","Y","Y",3,0,21
"4427","B1",2024-01-21,"St. Gilloise","St Truiden",2,1,"H",1,1,"D",1.34,5.23,9.04,"1-1","2-1",16,5,5,2,2,5,0,0,7,1,5,9,3,8,14,"7-1","Y","Y","N",7,0,21
"4428","B1",2024-01-21,"Oud-Heverlee Leuven","Anderlecht",1,1,"D",1,0,"H",4.69,4.15,1.68,"1-0","1-1",8,4,12,4,2,2,0,0,5,3,8,10,2,8,18,"5-3","Y","N","N",4,0,21
"4429","B1",2024-01-24,"RWD Molenbeek","Eupen",0,1,"A",0,0,"D",1.87,3.74,4.07,"0-0","0-1",8,3,11,6,2,3,0,0,1,4,13,14,1,5,27,"1-4","N","N","N",5,0,21
"4430","B1",2024-01-26,"Cercle Brugge","Standard",1,1,"D",0,0,"D",1.53,4.52,6.17,"0-0","1-1",26,7,11,2,2,1,0,0,5,4,8,13,2,9,21,"5-4","Y","N","N",3,0,22
"4431","B1",2024-01-27,"Kortrijk","Oud-Heverlee Leuven",0,0,"D",0,0,"D",2.99,3.63,2.37,"0-0","0-0",13,3,8,2,3,1,0,0,6,5,7,16,0,11,23,"6-5","N","N","N",4,0,22
"4432","B1",2024-01-27,"Charleroi","Club Brugge",1,4,"A",0,3,"A",6.26,4.48,1.53,"0-3","1-4",14,6,17,7,0,1,0,0,3,5,10,11,5,8,21,"3-5","Y","Y","Y",1,0,22
"4433","B1",2024-01-27,"Gent","Westerlo",2,2,"D",1,1,"D",1.4,5.24,7.6,"1-1","2-2",14,5,11,6,3,7,0,0,5,3,16,19,4,8,35,"5-3","Y","Y","Y",10,0,22
"4434","B1",2024-01-28,"St Truiden","Genk",1,1,"D",0,1,"A",4.01,3.66,1.91,"0-1","1-1",12,4,10,3,2,4,0,2,5,7,13,14,2,12,27,"5-7","Y","N","N",6,2,22
"4435","B1",2024-01-28,"Eupen","Antwerp",1,0,"H",1,0,"H",7.52,5.27,1.37,"1-0","1-0",9,3,15,2,4,2,0,0,3,6,16,8,1,9,24,"3-6","N","N","N",6,0,22
"4436","B1",2024-01-28,"Anderlecht","St. Gilloise",2,2,"D",1,2,"A",3.21,3.67,2.17,"1-2","2-2",11,2,14,8,3,2,0,0,7,6,15,13,4,13,28,"7-6","Y","Y","Y",5,0,22
"4437","B1",2024-01-28,"Mechelen","RWD Molenbeek",3,1,"H",0,0,"D",1.72,3.84,4.8,"0-0","3-1",24,8,6,3,0,2,0,1,14,0,9,12,4,14,21,"14-0","Y","Y","Y",2,1,22
"4438","B1",2024-01-30,"Club Brugge","Kortrijk",3,3,"D",1,0,"H",1.12,10,21.28,"1-0","3-3",31,10,7,5,1,2,0,0,11,0,7,10,6,11,17,"11-0","Y","Y","Y",3,0,23
"4439","B1",2024-01-30,"Westerlo","Cercle Brugge",4,2,"H",4,1,"H",4.22,3.8,1.87,"4-1","4-2",9,5,14,3,3,5,1,0,2,6,10,25,6,8,35,"2-6","Y","Y","Y",8,1,23
"4440","B1",2024-01-31,"Charleroi","Eupen",1,0,"H",0,0,"D",1.68,4.04,5.13,"0-0","1-0",12,3,7,2,1,0,0,0,2,10,12,12,1,12,24,"2-10","N","N","N",1,0,23
"4441","B1",2024-01-31,"Oud-Heverlee Leuven","Genk",2,1,"H",0,0,"D",4.95,4.22,1.67,"0-0","2-1",12,4,15,2,2,5,0,0,2,4,15,21,3,6,36,"2-4","Y","Y","N",7,0,23
"4442","B1",2024-01-31,"St. Gilloise","RWD Molenbeek",3,2,"H",2,0,"H",1.19,7.65,13.86,"2-0","3-2",11,5,8,2,2,2,0,0,3,2,11,15,5,5,26,"3-2","Y","Y","Y",4,0,23
"4443","B1",2024-01-31,"Standard","Antwerp",0,1,"A",0,0,"D",3.9,3.89,1.92,"0-0","0-1",15,4,4,2,1,3,0,1,4,2,11,14,1,6,25,"4-2","N","N","N",4,1,23
"4444","B1",2024-02-01,"Mechelen","Anderlecht",2,2,"D",0,1,"A",3.28,3.48,2.21,"0-1","2-2",14,7,16,4,2,1,0,0,5,4,10,9,4,9,19,"5-4","Y","Y","Y",3,0,23
"4445","B1",2024-02-01,"St Truiden","Gent",4,1,"H",0,1,"A",3.58,3.62,2.04,"0-1","4-1",23,12,4,1,2,0,0,1,9,1,6,6,5,10,12,"9-1","Y","Y","Y",2,1,23
"4446","B1",2024-02-03,"RWD Molenbeek","Standard",2,2,"D",1,1,"D",3.14,3.33,2.42,"1-1","2-2",12,4,13,4,1,4,0,0,4,3,15,12,4,7,27,"4-3","Y","Y","Y",5,0,24
"4447","B1",2024-02-03,"Kortrijk","Charleroi",1,0,"H",1,0,"H",3.33,3.57,2.21,"1-0","1-0",11,4,7,1,1,1,0,0,5,4,10,20,1,9,30,"5-4","N","N","N",2,0,24
"4448","B1",2024-02-03,"Westerlo","Oud-Heverlee Leuven",0,3,"A",0,2,"A",2.06,3.77,3.54,"0-2","0-3",11,7,9,6,0,2,0,0,15,5,8,12,3,20,20,"15-5","Y","Y","N",2,0,24
"4449","B1",2024-02-03,"Genk","St. Gilloise",0,1,"A",0,0,"D",2.87,3.54,2.49,"0-0","0-1",10,3,12,4,1,4,0,0,8,3,18,13,1,11,31,"8-3","N","N","N",5,0,24
"4450","B1",2024-02-04,"Antwerp","Club Brugge",2,1,"H",0,0,"D",3.86,3.69,1.98,"0-0","2-1",11,3,13,4,2,4,0,1,5,9,9,18,3,14,27,"5-9","Y","Y","N",6,1,24
"4451","B1",2024-02-04,"Eupen","Mechelen",0,1,"A",0,0,"D",3.09,3.5,2.3,"0-0","0-1",18,5,4,1,1,0,1,0,8,4,17,8,1,12,25,"8-4","N","N","N",1,1,24
"4452","B1",2024-02-04,"Anderlecht","Gent",1,0,"H",1,0,"H",2.27,3.42,3.21,"1-0","1-0",11,3,13,4,1,4,0,0,5,5,6,12,1,10,18,"5-5","N","N","N",5,0,24
"4453","B1",2024-02-04,"Cercle Brugge","St Truiden",4,1,"H",2,0,"H",1.85,3.8,4.08,"2-0","4-1",17,6,6,3,2,2,0,0,6,8,17,8,5,14,25,"6-8","Y","Y","Y",4,0,24
"4454","B1",2024-02-09,"St Truiden","Kortrijk",1,0,"H",1,0,"H",1.53,4.44,6.28,"1-0","1-0",15,3,10,2,0,2,0,0,5,3,8,11,1,8,19,"5-3","N","N","N",2,0,25
"4455","B1",2024-02-10,"Standard","Oud-Heverlee Leuven",1,0,"H",1,0,"H",2,3.55,3.93,"1-0","1-0",11,5,8,2,3,3,0,0,7,9,10,18,1,16,28,"7-9","N","N","N",6,0,25
"4456","B1",2024-02-10,"St. Gilloise","Westerlo",2,2,"D",1,1,"D",1.26,6.27,10.93,"1-1","2-2",17,3,9,4,4,2,0,0,4,4,14,8,4,8,22,"4-4","Y","Y","Y",6,0,25
"4457","B1",2024-02-10,"Club Brugge","Eupen",4,0,"H",2,0,"H",1.22,7.44,11.44,"2-0","4-0",21,6,4,1,0,2,0,0,7,4,8,11,4,11,19,"7-4","Y","Y","Y",2,0,25
"4458","B1",2024-02-11,"RWD Molenbeek","Antwerp",0,4,"A",0,3,"A",5.54,4.29,1.61,"0-3","0-4",2,1,13,9,3,0,1,0,5,3,15,11,4,8,26,"5-3","Y","Y","Y",3,1,25
"4459","B1",2024-02-11,"Mechelen","Genk",1,1,"D",1,1,"D",3.67,3.67,1.99,"1-1","1-1",11,2,14,1,1,2,0,0,5,3,10,12,2,8,22,"5-3","Y","N","N",3,0,25
"4460","B1",2024-02-11,"Charleroi","Anderlecht",1,3,"A",1,2,"A",3.73,3.53,2.02,"1-2","1-3",16,6,8,4,0,0,0,0,5,2,11,7,4,7,18,"5-2","Y","Y","Y",0,0,25
"4461","B1",2024-02-11,"Gent","Cercle Brugge",1,2,"A",0,1,"A",2.18,3.73,3.13,"0-1","1-2",20,10,11,2,1,3,0,1,12,3,11,11,3,15,22,"12-3","Y","Y","N",4,1,25
"4462","B1",2024-02-16,"Westerlo","Standard",2,1,"H",1,1,"D",2.47,3.3,3.07,"1-1","2-1",13,5,12,2,1,1,0,0,3,5,14,10,3,8,24,"3-5","Y","Y","N",2,0,26
"4463","B1",2024-02-17,"Genk","RWD Molenbeek",3,1,"H",2,1,"H",1.26,6.23,10.85,"2-1","3-1",21,9,11,5,1,2,0,0,6,8,9,12,4,14,21,"6-8","Y","Y","Y",3,0,26
"4464","B1",2024-02-17,"Oud-Heverlee Leuven","Charleroi",0,0,"D",0,0,"D",2.46,3.32,3.08,"0-0","0-0",17,0,6,0,2,5,0,1,13,1,17,15,0,14,32,"13-1","N","N","N",7,1,26
"4465","B1",2024-02-17,"Antwerp","Mechelen",0,1,"A",0,0,"D",1.58,4.27,5.79,"0-0","0-1",15,3,6,4,2,2,0,0,6,2,9,12,1,8,21,"6-2","N","N","N",4,0,26
"4466","B1",2024-02-18,"Cercle Brugge","Club Brugge",1,1,"D",0,0,"D",3.35,3.72,2.09,"0-0","1-1",7,4,13,3,0,4,0,1,0,4,14,11,2,4,25,"0-4","Y","N","N",4,1,26
"4467","B1",2024-02-18,"Kortrijk","St. Gilloise",1,3,"A",0,2,"A",7.76,5.2,1.37,"0-2","1-3",6,2,18,9,4,1,0,0,5,6,11,15,4,11,26,"5-6","Y","Y","Y",5,0,26
"4468","B1",2024-02-18,"Anderlecht","St Truiden",4,1,"H",0,1,"A",1.61,4.22,5.28,"0-1","4-1",17,8,12,4,1,1,0,0,2,2,9,11,5,4,20,"2-2","Y","Y","Y",2,0,26
"4469","B1",2024-02-18,"Eupen","Gent",0,2,"A",0,1,"A",4.75,4.04,1.69,"0-1","0-2",4,3,8,4,3,1,0,0,4,3,18,14,2,7,32,"4-3","Y","N","N",4,0,26
"4470","B1",2024-02-23,"Charleroi","Genk",0,1,"A",0,0,"D",3.59,3.67,2.07,"0-0","0-1",6,4,19,7,2,2,0,0,3,6,14,13,1,9,27,"3-6","N","N","N",4,0,27
"4471","B1",2024-02-24,"RWD Molenbeek","Oud-Heverlee Leuven",1,1,"D",1,1,"D",2.87,3.43,2.54,"1-1","1-1",10,3,9,3,0,3,0,0,5,6,10,9,2,11,19,"5-6","Y","N","N",3,0,27
"4472","B1",2024-02-24,"St Truiden","Westerlo",1,0,"H",1,0,"H",2.08,3.58,3.65,"1-0","1-0",15,3,12,3,1,1,0,0,8,2,9,11,1,10,20,"8-2","N","N","N",2,0,27
"4473","B1",2024-02-24,"Mechelen","Kortrijk",3,0,"H",1,0,"H",1.66,4.07,5.34,"1-0","3-0",9,4,11,1,0,0,0,0,4,4,2,8,3,8,10,"4-4","Y","Y","N",0,0,27
"4474","B1",2024-02-25,"Club Brugge","Anderlecht",1,2,"A",1,0,"H",1.76,3.93,4.7,"1-0","1-2",16,6,11,6,0,4,0,0,5,3,14,16,3,8,30,"5-3","Y","Y","N",4,0,27
"4475","B1",2024-02-25,"Gent","Antwerp",2,2,"D",2,1,"H",2.53,3.4,2.81,"2-1","2-2",13,5,8,5,1,2,0,0,7,4,13,8,4,11,21,"7-4","Y","Y","Y",3,0,27
"4476","B1",2024-02-25,"St. Gilloise","Standard",2,1,"H",2,0,"H",1.39,4.94,7.61,"2-0","2-1",12,7,8,4,1,3,0,0,5,4,9,17,3,9,26,"5-4","Y","Y","N",4,0,27
"4477","B1",2024-02-25,"Eupen","Cercle Brugge",0,2,"A",0,0,"D",4.71,3.99,1.71,"0-0","0-2",12,1,17,8,2,3,0,0,5,4,10,12,2,9,22,"5-4","Y","N","N",5,0,27
"2450","D1",2023-08-18,"Werder Bremen","Bayern Munich",0,4,"A",0,1,"A",8.59,6.36,1.33,"0-1","0-4",6,1,25,10,2,1,0,0,0,6,16,11,4,6,27,"0-6","Y","Y","Y",3,0,1
"2451","D1",2023-08-19,"Augsburg","Mgladbach",4,4,"D",3,3,"D",2.74,3.78,2.51,"3-3","4-4",20,8,9,6,1,2,0,0,8,7,9,14,8,15,23,"8-7","Y","Y","Y",3,0,1
"2452","D1",2023-08-19,"Hoffenheim","Freiburg",1,2,"A",0,2,"A",2.43,3.67,2.92,"0-2","1-2",24,5,17,8,0,1,0,0,4,2,9,9,3,6,18,"4-2","Y","Y","N",1,0,1
"2453","D1",2023-08-19,"Leverkusen","RB Leipzig",3,2,"H",2,1,"H",2.5,3.61,2.85,"2-1","3-2",11,7,13,6,1,2,0,0,4,5,13,10,5,9,23,"4-5","Y","Y","Y",3,0,1
"2454","D1",2023-08-19,"Stuttgart","Bochum",5,0,"H",2,0,"H",1.7,4.25,4.78,"2-0","5-0",19,9,4,1,1,1,0,0,7,0,5,12,5,7,17,"7-0","Y","Y","Y",2,0,1
"2455","D1",2023-08-19,"Wolfsburg","Heidenheim",2,0,"H",2,0,"H",1.62,4.49,5.24,"2-0","2-0",18,8,13,1,3,0,0,0,1,7,10,9,2,8,19,"1-7","Y","N","N",3,0,1
"2456","D1",2023-08-19,"Dortmund","FC Koln",1,0,"H",0,0,"D",1.41,5.42,7.25,"0-0","1-0",12,2,11,4,1,0,0,0,6,3,13,11,1,9,24,"6-3","N","N","N",1,0,1
"2457","D1",2023-08-20,"Union Berlin","Mainz",4,1,"H",2,0,"H",2.02,3.5,4.02,"2-0","4-1",12,7,9,3,1,5,0,0,3,1,15,16,5,4,31,"3-1","Y","Y","Y",6,0,1
"2458","D1",2023-08-20,"Ein Frankfurt","Darmstadt",1,0,"H",1,0,"H",1.4,5.42,7.44,"1-0","1-0",10,4,11,2,2,3,0,0,7,3,9,14,1,10,23,"7-3","N","N","N",5,0,1
"2459","D1",2023-08-25,"RB Leipzig","Stuttgart",5,1,"H",0,1,"A",1.53,4.69,6.14,"0-1","5-1",20,11,8,3,1,1,0,0,4,4,12,10,6,8,22,"4-4","Y","Y","Y",2,0,2
"2460","D1",2023-08-26,"Bochum","Dortmund",1,1,"D",1,0,"H",6.63,5.36,1.44,"1-0","1-1",17,6,13,3,2,1,0,0,5,4,21,7,2,9,28,"5-4","Y","N","N",3,0,2
"2461","D1",2023-08-26,"Darmstadt","Union Berlin",1,4,"A",1,3,"A",3.94,3.42,2.08,"1-3","1-4",18,6,12,6,2,2,0,1,3,5,15,12,5,8,27,"3-5","Y","Y","Y",4,1,2
"2462","D1",2023-08-26,"FC Koln","Wolfsburg",1,2,"A",0,0,"D",2.41,3.53,3.04,"0-0","1-2",14,2,9,6,1,5,0,0,6,1,6,10,3,7,16,"6-1","Y","Y","N",6,0,2
"2463","D1",2023-08-26,"Freiburg","Werder Bremen",1,0,"H",0,0,"D",1.72,4.15,4.76,"0-0","1-0",23,6,16,2,2,2,0,0,5,5,9,8,1,10,17,"5-5","N","N","N",4,0,2
"2464","D1",2023-08-26,"Heidenheim","Hoffenheim",2,3,"A",1,0,"H",2.96,3.81,2.34,"1-0","2-3",19,9,16,6,1,5,0,0,10,6,13,9,5,16,22,"10-6","Y","Y","Y",6,0,2
"2465","D1",2023-08-26,"Mgladbach","Leverkusen",0,3,"A",0,2,"A",3.73,4.2,1.91,"0-2","0-3",13,2,24,10,2,3,0,0,5,8,7,8,3,13,15,"5-8","Y","Y","N",5,0,2
"2466","D1",2023-08-27,"Mainz","Ein Frankfurt",1,1,"D",1,0,"H",2.39,3.74,2.92,"1-0","1-1",13,7,8,2,3,4,0,1,5,4,23,12,2,9,35,"5-4","Y","N","N",7,1,2
"2467","D1",2023-08-27,"Bayern Munich","Augsburg",3,1,"H",2,0,"H",1.09,14.24,22.48,"2-0","3-1",19,6,11,2,1,2,0,0,10,4,13,8,4,14,21,"10-4","Y","Y","Y",3,0,2
"2468","D1",2023-09-01,"Dortmund","Heidenheim",2,2,"D",2,0,"H",1.26,7.07,10.23,"2-0","2-2",20,9,15,6,3,3,0,0,3,6,9,22,4,9,31,"3-6","Y","Y","Y",6,0,3
"2469","D1",2023-09-02,"Augsburg","Bochum",2,2,"D",1,1,"D",2.09,3.67,3.61,"1-1","2-2",11,3,22,9,2,2,0,0,3,5,15,13,4,8,28,"3-5","Y","Y","Y",4,0,3
"2470","D1",2023-09-02,"Hoffenheim","Wolfsburg",3,1,"H",1,1,"D",2.48,3.86,2.73,"1-1","3-1",11,5,14,7,2,2,0,0,3,3,12,15,4,6,27,"3-3","Y","Y","Y",4,0,3
"2471","D1",2023-09-02,"Leverkusen","Darmstadt",5,1,"H",1,1,"D",1.2,7.79,13.72,"1-1","5-1",24,13,5,1,3,2,0,0,4,2,8,11,6,6,19,"4-2","Y","Y","Y",5,0,3
"2472","D1",2023-09-02,"Stuttgart","Freiburg",5,0,"H",3,0,"H",2.18,3.79,3.28,"3-0","5-0",13,6,11,5,1,1,0,0,2,4,9,10,5,6,19,"2-4","Y","Y","Y",2,0,3
"2473","D1",2023-09-02,"Werder Bremen","Mainz",4,0,"H",1,0,"H",2.76,3.55,2.61,"1-0","4-0",12,6,12,3,2,2,0,0,1,7,18,14,4,8,32,"1-7","Y","Y","Y",4,0,3
"2474","D1",2023-09-02,"Mgladbach","Bayern Munich",1,2,"A",1,0,"H",7.93,6.61,1.31,"1-0","1-2",8,3,25,9,0,2,0,0,1,15,5,20,3,16,25,"1-15","Y","Y","N",2,0,3
"2475","D1",2023-09-03,"Ein Frankfurt","FC Koln",1,1,"D",0,1,"A",2.18,3.49,3.54,"0-1","1-1",12,4,6,2,1,3,0,0,8,1,10,10,2,9,20,"8-1","Y","N","N",4,0,3
"2476","D1",2023-09-03,"Union Berlin","RB Leipzig",0,3,"A",0,0,"D",3.24,3.48,2.31,"0-0","0-3",4,1,15,8,3,1,1,0,3,7,16,9,3,10,25,"3-7","Y","Y","N",4,1,3
"2477","D1",2023-09-15,"Bayern Munich","Leverkusen",2,2,"D",1,1,"D",1.65,4.7,4.78,"1-1","2-2",15,9,12,5,0,3,0,0,7,4,6,6,4,11,12,"7-4","Y","Y","Y",3,0,4
"2478","D1",2023-09-16,"FC Koln","Hoffenheim",1,3,"A",0,2,"A",2.26,3.87,3.06,"0-2","1-3",17,7,17,5,4,4,1,0,13,4,15,14,4,17,29,"13-4","Y","Y","Y",8,1,4
