"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"4659","B1",2024-11-30,"Charleroi","Standard",1,1,"D",0,1,"A",1.94,3.33,4.11,"0-1","1-1",17,2,9,5,1,2,0,0,8,1,7,10,2,9,17,"8-1","Y","N","N",3,0,16
"4660","B1",2024-12-01,"St Truiden","Genk",2,2,"D",0,1,"A",4.19,4.1,1.73,"0-1","2-2",15,6,23,3,2,1,0,0,5,7,9,7,4,12,16,"5-7","Y","Y","Y",3,0,16
"4661","B1",2024-12-01,"Beerschot VA","Cercle Brugge",3,2,"H",0,2,"A",3.76,3.69,1.92,"0-2","3-2",21,8,11,4,3,2,0,1,10,5,8,6,5,15,14,"10-5","Y","Y","Y",5,1,16
"4662","B1",2024-12-01,"Oud-Heverlee Leuven","Anderlecht",0,0,"D",0,0,"D",3.24,3.46,2.18,"0-0","0-0",17,2,11,5,2,1,0,0,2,7,19,14,0,9,33,"2-7","N","N","N",3,0,16
"4663","B1",2024-12-01,"St. Gilloise","Antwerp",2,1,"H",1,1,"D",1.83,3.3,4.78,"1-1","2-1",18,6,14,4,5,5,1,0,5,4,21,12,3,9,33,"5-4","Y","Y","N",10,1,16
"4664","B1",2024-12-01,"Westerlo","Gent",2,2,"D",1,1,"D",2.25,3.56,3.03,"1-1","2-2",20,7,16,6,4,3,0,0,7,4,6,9,4,11,15,"7-4","Y","Y","Y",7,0,16
"4665","B1",2024-12-07,"Genk","Kortrijk",3,2,"H",1,1,"D",1.33,5.35,8.19,"1-1","3-2",12,6,16,4,3,2,0,0,1,8,12,11,5,9,23,"1-8","Y","Y","Y",5,0,17
"4666","B1",2024-12-07,"Mechelen","Club Brugge",1,2,"A",0,1,"A",4.53,4.1,1.68,"0-1","1-2",20,5,10,2,1,0,0,0,8,5,11,8,3,13,19,"8-5","Y","Y","N",1,0,17
"4667","B1",2024-12-07,"Standard","Oud-Heverlee Leuven",1,1,"D",1,0,"H",2.74,2.98,2.83,"1-0","1-1",14,4,10,2,3,3,0,0,3,1,15,10,2,4,25,"3-1","Y","N","N",6,0,17
"4668","B1",2024-12-07,"Gent","St Truiden",2,0,"H",1,0,"H",1.79,3.88,4.12,"1-0","2-0",13,3,14,3,5,3,0,0,5,10,12,7,2,15,19,"5-10","Y","N","N",8,0,17
"4669","B1",2024-12-08,"Antwerp","Charleroi",1,3,"A",0,1,"A",1.9,3.67,3.87,"0-1","1-3",23,8,17,7,2,2,0,0,7,5,8,6,4,12,14,"7-5","Y","Y","Y",4,0,17
"4670","B1",2024-12-08,"Cercle Brugge","St. Gilloise",0,0,"D",0,0,"D",3.74,3.77,1.9,"0-0","0-0",13,7,11,4,3,2,1,0,3,6,10,18,0,9,28,"3-6","N","N","N",5,1,17
"4671","B1",2024-12-08,"Anderlecht","Beerschot VA",2,1,"H",1,1,"D",1.24,6.18,10.15,"1-1","2-1",20,6,10,5,1,7,0,0,7,2,5,17,3,9,22,"7-2","Y","Y","N",8,0,17
"4672","B1",2024-12-08,"Dender","Westerlo",1,0,"H",1,0,"H",3.03,3.46,2.29,"1-0","1-0",5,1,15,3,1,2,0,0,3,5,11,7,1,8,18,"3-5","N","N","N",3,0,17
"4673","B1",2024-12-13,"Mechelen","Antwerp",1,1,"D",0,1,"A",2.5,3.6,2.77,"0-1","1-1",10,6,8,3,1,2,0,0,4,5,8,16,2,9,24,"4-5","Y","N","N",3,0,18
"4674","B1",2024-12-14,"Beerschot VA","Standard",0,0,"D",0,0,"D",3.19,3.39,2.24,"0-0","0-0",18,8,14,2,0,2,0,0,10,7,4,6,0,17,10,"10-7","N","N","N",2,0,18
"4675","B1",2024-12-14,"Oud-Heverlee Leuven","Charleroi",1,0,"H",0,0,"D",2.3,3.24,3.22,"0-0","1-0",9,2,9,3,2,3,0,2,3,5,10,9,1,8,19,"3-5","N","N","N",5,2,18
"4676","B1",2024-12-14,"Kortrijk","Dender",0,3,"A",0,3,"A",2.28,3.32,3.17,"0-3","0-3",14,1,7,4,1,3,0,0,5,2,2,10,3,7,12,"5-2","Y","Y","N",4,0,18
"4677","B1",2024-12-15,"Club Brugge","Genk",2,0,"H",0,0,"D",1.68,4.11,4.52,"0-0","2-0",19,5,4,1,3,1,0,0,8,2,8,6,2,10,14,"8-2","Y","N","N",4,0,18
"4678","B1",2024-12-15,"St. Gilloise","Westerlo",3,1,"H",2,0,"H",1.47,4.55,6.17,"2-0","3-1",29,13,10,4,2,3,0,0,15,6,10,5,4,21,15,"15-6","Y","Y","Y",5,0,18
"4679","B1",2024-12-15,"St Truiden","Anderlecht",0,2,"A",0,1,"A",3.47,3.69,2.01,"0-1","0-2",25,6,10,5,1,1,0,1,9,1,16,10,2,10,26,"9-1","Y","N","N",2,1,18
"4680","B1",2024-12-15,"Gent","Cercle Brugge",1,1,"D",1,0,"H",1.9,3.77,3.75,"1-0","1-1",15,5,17,5,1,0,0,0,9,6,13,7,2,15,20,"9-6","Y","N","N",1,0,18
"4681","B1",2024-12-20,"Westerlo","Mechelen",1,1,"D",0,1,"A",2.37,3.69,2.89,"0-1","1-1",19,6,10,3,2,1,0,0,10,17,5,8,2,27,13,"10-17","Y","N","N",3,0,19
"4682","B1",2024-12-21,"Charleroi","St Truiden",2,1,"H",1,0,"H",1.97,3.31,4.06,"1-0","2-1",19,7,14,4,1,1,0,0,12,5,5,9,3,17,14,"12-5","Y","Y","N",2,0,19
"4683","B1",2024-12-21,"Dender","Antwerp",1,3,"A",0,1,"A",3.81,3.54,1.95,"0-1","1-3",4,1,11,4,0,1,0,0,5,3,8,8,4,8,16,"5-3","Y","Y","Y",1,0,19
"4684","B1",2024-12-21,"Beerschot VA","Kortrijk",2,2,"D",0,0,"D",2.62,3.44,2.61,"0-0","2-2",19,6,13,3,3,2,0,0,6,6,9,10,4,12,19,"6-6","Y","Y","Y",5,0,19
"4685","B1",2024-12-22,"Genk","Anderlecht",2,0,"H",1,0,"H",2.2,3.57,3.12,"1-0","2-0",17,5,7,2,1,1,0,0,10,5,6,8,2,15,14,"10-5","Y","N","N",2,0,19
"4686","B1",2024-12-22,"Standard","Gent",0,1,"A",0,0,"D",2.79,3.33,2.52,"0-0","0-1",9,0,20,9,3,3,0,0,4,8,11,11,1,12,22,"4-8","N","N","N",6,0,19
"4687","B1",2024-12-22,"St. Gilloise","Club Brugge",2,2,"D",1,0,"H",2.67,3.35,2.62,"1-0","2-2",11,4,14,6,2,2,0,0,5,6,10,9,4,11,19,"5-6","Y","Y","Y",4,0,19
"4688","B1",2024-12-22,"Cercle Brugge","Oud-Heverlee Leuven",1,0,"H",0,0,"D",2.18,3.39,3.31,"0-0","1-0",10,4,10,2,1,2,0,0,5,3,12,17,1,8,29,"5-3","N","N","N",3,0,19
"4689","B1",2024-12-26,"Antwerp","Genk",2,2,"D",2,1,"H",2.53,3.5,2.67,"2-1","2-2",9,3,29,11,2,1,0,0,5,9,13,9,4,14,22,"5-9","Y","Y","Y",3,0,20
"4690","B1",2024-12-26,"Club Brugge","Westerlo",4,3,"H",2,1,"H",1.25,5.96,9.65,"2-1","4-3",14,9,18,9,0,2,0,0,1,8,6,11,7,9,17,"1-8","Y","Y","Y",2,0,20
"4691","B1",2024-12-26,"Kortrijk","Charleroi",0,1,"A",0,1,"A",3.44,3.39,2.13,"0-1","0-1",13,2,18,6,1,2,0,0,8,10,9,6,1,18,15,"8-10","N","N","N",3,0,20
"4692","B1",2024-12-26,"Mechelen","Standard",0,0,"D",0,0,"D",1.74,3.72,4.6,"0-0","0-0",17,5,10,1,3,2,0,0,3,1,8,9,0,4,17,"3-1","N","N","N",5,0,20
"4693","B1",2024-12-26,"Gent","St. Gilloise",1,3,"A",0,1,"A",3.35,3.66,2.06,"0-1","1-3",5,3,14,7,0,1,0,0,2,4,8,12,4,6,20,"2-4","Y","Y","Y",1,0,20
"4694","B1",2024-12-27,"Oud-Heverlee Leuven","Beerschot VA",2,0,"H",0,0,"D",1.68,3.97,5.05,"0-0","2-0",24,10,11,6,2,1,0,0,8,2,13,8,2,10,21,"8-2","Y","N","N",3,0,20
"4695","B1",2024-12-27,"Anderlecht","Dender",2,3,"A",2,1,"H",1.48,4.51,6.8,"2-1","2-3",13,5,15,4,0,2,0,0,2,4,13,17,5,6,30,"2-4","Y","Y","Y",2,0,20
"4696","B1",2024-12-27,"St Truiden","Cercle Brugge",1,1,"D",0,1,"A",2.38,3.38,3.1,"0-1","1-1",26,7,7,3,2,2,0,0,7,2,7,13,2,9,20,"7-2","Y","N","N",4,0,20
"4697","B1",2025-01-10,"Standard","Kortrijk",1,0,"H",0,0,"D",2.03,3.34,4.02,"0-0","1-0",13,6,19,7,2,3,0,0,3,6,10,4,1,9,14,"3-6","N","N","N",5,0,21
"4698","B1",2025-01-11,"Westerlo","St Truiden",1,2,"A",1,1,"D",2.04,3.46,3.59,"1-1","1-2",25,6,9,3,2,3,1,0,10,1,4,4,3,11,8,"10-1","Y","Y","N",5,1,21
"4699","B1",2025-01-11,"Genk","Oud-Heverlee Leuven",2,0,"H",0,0,"D",1.56,4.17,5.55,"0-0","2-0",12,5,16,3,1,5,1,0,2,6,13,21,2,8,34,"2-6","Y","N","N",6,1,21
"4700","B1",2025-01-11,"Charleroi","St. Gilloise",1,2,"A",1,0,"H",3.34,3.49,2.12,"1-0","1-2",8,4,7,4,4,3,0,0,1,8,12,13,3,9,25,"1-8","Y","Y","N",7,0,21
"4701","B1",2025-01-12,"Beerschot VA","Antwerp",1,1,"D",1,0,"H",4.47,4.01,1.7,"1-0","1-1",16,7,12,2,3,3,0,0,5,6,12,11,2,11,23,"5-6","Y","N","N",6,0,21
"4702","B1",2025-01-12,"Dender","Gent",0,0,"D",0,0,"D",3.29,3.52,2.14,"0-0","0-0",11,3,8,1,3,2,0,0,5,1,9,9,0,6,18,"5-1","N","N","N",5,0,21
"4703","B1",2025-01-12,"Anderlecht","Club Brugge",0,3,"A",0,2,"A",3.73,3.26,2.07,"0-2","0-3",10,5,12,5,1,0,0,0,8,5,8,5,3,13,13,"8-5","Y","Y","N",1,0,21
"4704","B1",2025-01-12,"Cercle Brugge","Mechelen",1,0,"H",1,0,"H",2.35,3.39,2.98,"1-0","1-0",18,7,10,5,0,1,0,0,7,4,15,11,1,11,26,"7-4","N","N","N",1,0,21
"4705","B1",2025-01-17,"Gent","Charleroi",1,1,"D",0,1,"A",2.28,3.39,3.26,"0-1","1-1",8,3,12,5,1,1,0,0,6,7,11,5,2,13,16,"6-7","Y","N","N",2,0,22
"4706","B1",2025-01-18,"Dender","Cercle Brugge",0,1,"A",0,1,"A",2.92,3.22,2.49,"0-1","0-1",7,1,16,6,1,1,1,0,3,5,12,10,1,8,22,"3-5","N","N","N",2,1,22
"4707","B1",2025-01-18,"Mechelen","Genk",1,2,"A",1,2,"A",3.04,3.51,2.27,"1-2","1-2",5,2,14,10,2,1,0,0,2,0,12,6,3,2,18,"2-0","Y","Y","N",3,0,22
"4708","B1",2025-01-18,"Club Brugge","Beerschot VA",4,2,"H",2,0,"H",1.13,8.96,15.59,"2-0","4-2",17,11,13,3,0,0,0,0,5,3,9,13,6,8,22,"5-3","Y","Y","Y",0,0,22
"4709","B1",2025-01-19,"Kortrijk","Anderlecht",0,2,"A",0,0,"D",3.88,3.77,1.87,"0-0","0-2",11,3,10,3,3,2,1,0,7,7,9,11,2,14,20,"7-7","Y","N","N",5,1,22
"4710","B1",2025-01-19,"St. Gilloise","Oud-Heverlee Leuven",1,0,"H",1,0,"H",1.45,4.65,6.31,"1-0","1-0",17,9,5,2,1,4,0,1,6,2,11,12,1,8,23,"6-2","N","N","N",5,1,22
"4711","B1",2025-01-19,"St Truiden","Standard",1,2,"A",1,1,"D",2.06,3.24,3.82,"1-1","1-2",17,2,11,4,1,3,0,0,8,3,11,9,3,11,20,"8-3","Y","Y","N",4,0,22
"4712","B1",2025-01-19,"Antwerp","Westerlo",3,2,"H",1,2,"A",1.78,4,4.05,"1-2","3-2",11,7,19,10,3,5,0,0,7,3,5,8,5,10,13,"7-3","Y","Y","Y",8,0,22
"4713","B1",2025-01-24,"St Truiden","Antwerp",1,1,"D",1,1,"D",2.63,3.45,2.71,"1-1","1-1",19,6,18,8,2,4,0,1,3,9,11,8,2,12,19,"3-9","Y","N","N",6,1,23
"4714","B1",2025-01-25,"Westerlo","Genk",1,2,"A",0,2,"A",3.4,3.79,2,"0-2","1-2",14,6,6,2,1,3,0,0,7,0,8,4,3,7,12,"7-0","Y","Y","N",4,0,23
"4715","B1",2025-01-25,"Charleroi","Cercle Brugge",1,1,"D",1,1,"D",2,3.46,3.73,"1-1","1-1",7,3,12,5,3,1,1,0,2,4,7,8,2,6,15,"2-4","Y","N","N",4,1,23
"4716","B1",2025-01-25,"Club Brugge","Kortrijk",1,1,"D",1,1,"D",1.17,7.48,13.31,"1-1","1-1",19,7,9,2,2,4,0,0,6,0,10,10,2,6,20,"6-0","Y","N","N",6,0,23
"4717","B1",2025-01-26,"Standard","Dender",1,0,"H",1,0,"H",2.23,3.25,3.34,"1-0","1-0",9,6,15,3,0,0,0,0,3,11,8,15,1,14,23,"3-11","N","N","N",0,0,23
"4718","B1",2025-01-26,"Beerschot VA","St. Gilloise",0,4,"A",0,3,"A",5.86,4.3,1.52,"0-3","0-4",5,3,11,5,0,1,1,0,7,6,4,14,4,13,18,"7-6","Y","Y","Y",1,1,23
"4719","B1",2025-01-26,"Anderlecht","Mechelen",4,1,"H",2,0,"H",1.89,3.58,3.98,"2-0","4-1",14,8,13,7,0,2,0,0,2,5,6,9,5,7,15,"2-5","Y","Y","Y",2,0,23
"4720","B1",2025-01-26,"Oud-Heverlee Leuven","Gent",0,0,"D",0,0,"D",2.55,3.35,2.76,"0-0","0-0",20,4,24,6,0,0,0,0,1,7,11,10,0,8,21,"1-7","N","N","N",0,0,23
"4721","B1",2025-01-31,"Oud-Heverlee Leuven","Mechelen",1,0,"H",1,0,"H",2.41,3.28,3.15,"1-0","1-0",5,1,29,8,4,4,1,0,1,6,8,12,1,7,20,"1-6","N","N","N",8,1,24
"4722","B1",2025-02-01,"Charleroi","Dender",5,0,"H",3,0,"H",1.71,3.48,5.28,"3-0","5-0",19,10,3,2,0,0,0,0,1,3,10,6,5,4,16,"1-3","Y","Y","Y",0,0,24
"4723","B1",2025-02-01,"Cercle Brugge","Standard",1,1,"D",0,0,"D",1.85,3.38,4.46,"0-0","1-1",14,3,13,3,1,2,0,0,4,6,10,14,2,10,24,"4-6","Y","N","N",3,0,24
"4724","B1",2025-02-01,"Genk","Beerschot VA",1,0,"H",1,0,"H",1.23,6.28,10.01,"1-0","1-0",17,5,5,0,1,2,0,1,7,2,9,11,1,9,20,"7-2","N","N","N",3,1,24
"4725","B1",2025-02-02,"Antwerp","Club Brugge",2,1,"H",0,1,"A",4.51,3.89,1.72,"0-1","2-1",7,3,19,10,2,2,0,0,3,6,8,10,3,9,18,"3-6","Y","Y","N",4,0,24
"4726","B1",2025-02-02,"St. Gilloise","St Truiden",2,1,"H",0,0,"D",1.43,4.34,7.39,"0-0","2-1",16,3,8,3,3,5,0,0,6,6,8,12,3,12,20,"6-6","Y","Y","N",8,0,24
"4727","B1",2025-02-02,"Gent","Anderlecht",1,0,"H",1,0,"H",2.4,3.25,3.03,"1-0","1-0",12,3,12,4,4,4,1,1,9,6,14,4,1,15,18,"9-6","N","N","N",8,2,24
"4728","B1",2025-02-02,"Kortrijk","Westerlo",1,2,"A",1,0,"H",3.15,3.37,2.27,"1-0","1-2",9,3,14,8,4,6,1,1,5,6,11,10,3,11,21,"5-6","Y","Y","N",10,2,24
"4729","B1",2025-02-07,"Mechelen","Gent",3,3,"D",1,1,"D",2.31,3.5,3.18,"1-1","3-3",16,8,15,6,0,1,0,0,9,2,10,6,6,11,16,"9-2","Y","Y","Y",1,0,25
"4730","B1",2025-02-08,"Club Brugge","Oud-Heverlee Leuven",1,0,"H",1,0,"H",1.32,5.28,8.73,"1-0","1-0",17,6,7,2,0,0,0,0,8,1,16,13,1,9,29,"8-1","N","N","N",0,0,25
"4731","B1",2025-02-08,"Dender","St Truiden",2,1,"H",1,0,"H",2.71,3.36,2.58,"1-0","2-1",14,5,9,3,0,0,0,0,3,5,14,13,3,8,27,"3-5","Y","Y","N",0,0,25
"4732","B1",2025-02-08,"Genk","Cercle Brugge",2,1,"H",2,1,"H",1.6,4.21,5.03,"2-1","2-1",16,6,11,4,0,2,0,1,2,3,2,12,3,5,14,"2-3","Y","Y","N",2,1,25
"4733","B1",2025-02-09,"Anderlecht","Antwerp",2,0,"H",0,0,"D",2.17,3.35,3.38,"0-0","2-0",15,5,9,3,0,0,0,0,9,2,9,14,2,11,23,"9-2","Y","N","N",0,0,25
"4734","B1",2025-02-09,"Kortrijk","St. Gilloise",1,2,"A",0,1,"A",5.94,4.62,1.49,"0-1","1-2",11,2,16,6,2,2,0,0,7,5,11,9,3,12,20,"7-5","Y","Y","N",4,0,25
"4735","B1",2025-02-09,"Westerlo","Standard",4,2,"H",2,1,"H",1.75,3.95,4.4,"2-1","4-2",21,8,12,2,2,1,0,0,5,4,5,16,6,9,21,"5-4","Y","Y","Y",3,0,25
"4736","B1",2025-02-09,"Beerschot VA","Charleroi",1,1,"D",1,0,"H",4.41,3.72,1.79,"1-0","1-1",12,2,9,1,2,1,0,0,4,5,12,13,2,9,25,"4-5","Y","N","N",3,0,25
"4737","B1",2025-02-14,"Standard","Genk",1,2,"A",0,1,"A",4.46,3.84,1.81,"0-1","1-2",9,4,15,4,1,3,0,1,6,4,9,11,3,10,20,"6-4","Y","Y","N",4,1,26
"4738","B1",2025-02-15,"Oud-Heverlee Leuven","Dender",3,2,"H",1,2,"A",2.14,3.15,3.76,"1-2","3-2",14,5,19,8,2,2,0,0,2,8,11,14,5,10,25,"2-8","Y","Y","Y",4,0,26
"4739","B1",2025-02-15,"Antwerp","Kortrijk",2,1,"H",2,0,"H",1.64,4.19,4.85,"2-0","2-1",15,8,15,3,0,1,0,0,4,5,16,9,3,9,25,"4-5","Y","Y","N",1,0,26
"4740","B1",2025-02-15,"St Truiden","Club Brugge",2,2,"D",2,0,"H",4.5,4.07,1.7,"2-0","2-2",6,4,23,8,2,2,0,0,3,14,3,10,4,17,13,"3-14","Y","Y","Y",4,0,26
"4741","B1",2025-02-16,"Gent","Beerschot VA",3,2,"H",1,1,"D",1.44,4.58,6.88,"1-1","3-2",19,4,15,6,0,4,0,1,8,6,14,10,5,14,24,"8-6","Y","Y","Y",4,1,26
"4742","B1",2025-02-16,"St. Gilloise","Mechelen",0,1,"A",0,1,"A",1.52,4.4,5.84,"0-1","0-1",18,9,11,4,4,1,0,0,9,5,13,9,1,14,22,"9-5","N","N","N",5,0,26
"4743","B1",2025-02-16,"Charleroi","Anderlecht",0,1,"A",0,0,"D",2.64,3.3,2.72,"0-0","0-1",13,4,5,1,1,3,0,0,3,6,14,11,1,9,25,"3-6","N","N","N",4,0,26
"4744","B1",2025-02-16,"Cercle Brugge","Westerlo",1,1,"D",0,1,"A",2.3,3.48,3.06,"0-1","1-1",24,7,8,5,1,2,0,0,8,1,13,13,2,9,26,"8-1","Y","N","N",3,0,26
"4745","B1",2025-02-21,"Mechelen","St Truiden",1,1,"D",1,0,"H",1.82,3.97,4.28,"1-0","1-1",5,1,11,3,2,2,0,0,4,0,13,7,2,4,20,"4-0","Y","N","N",4,0,27
"4746","B1",2025-02-22,"Dender","Beerschot VA",0,0,"D",0,0,"D",1.79,3.67,4.5,"0-0","0-0",8,1,18,2,4,1,1,0,1,9,6,14,0,10,20,"1-9","N","N","N",5,1,27
"4747","B1",2025-02-22,"Westerlo","Charleroi",1,3,"A",1,0,"H",2.35,3.52,2.93,"1-0","1-3",6,2,11,4,1,1,0,0,2,9,7,8,4,11,15,"2-9","Y","Y","Y",2,0,27
"4748","B1",2025-02-22,"Antwerp","Oud-Heverlee Leuven",2,2,"D",0,0,"D",1.88,3.59,4.12,"0-0","2-2",22,8,10,5,3,3,0,0,7,4,17,12,4,11,29,"7-4","Y","Y","Y",6,0,27
"4749","B1",2025-02-23,"Club Brugge","Standard",1,2,"A",0,0,"D",1.28,5.78,9.65,"0-0","1-2",13,6,11,3,3,4,1,0,7,8,12,13,3,15,25,"7-8","Y","Y","N",7,1,27
"4750","B1",2025-02-23,"Genk","Gent",0,0,"D",0,0,"D",1.57,4.02,5.88,"0-0","0-0",18,3,11,3,2,2,0,0,7,5,10,13,0,12,23,"7-5","N","N","N",4,0,27
"4751","B1",2025-02-23,"Anderlecht","St. Gilloise",0,2,"A",0,1,"A",2.71,3.62,2.47,"0-1","0-2",10,4,6,5,3,2,0,0,7,2,10,14,2,9,24,"7-2","Y","N","N",5,0,27
"4752","B1",2025-02-23,"Kortrijk","Cercle Brugge",1,1,"D",1,0,"H",3.33,3.3,2.24,"1-0","1-1",11,4,4,3,4,2,0,0,5,3,22,15,2,8,37,"5-3","Y","N","N",6,0,27
"4753","B1",2025-02-28,"Charleroi","Genk",1,1,"D",0,0,"D",2.64,3.43,2.76,"0-0","1-1",11,6,12,4,3,1,0,0,3,4,11,11,2,7,22,"3-4","Y","N","N",4,0,28
"4754","B1",2025-03-01,"Cercle Brugge","Antwerp",0,0,"D",0,0,"D",2.49,3.41,2.83,"0-0","0-0",19,4,8,4,1,2,1,0,2,5,12,13,0,7,25,"2-5","N","N","N",3,1,28
"4755","B1",2025-03-01,"Gent","Club Brugge",1,1,"D",0,1,"A",4.65,3.91,1.71,"0-1","1-1",19,6,12,2,2,1,0,0,6,7,10,7,2,13,17,"6-7","Y","N","N",3,0,28
"4756","B1",2025-03-01,"St Truiden","Kortrijk",4,2,"H",2,1,"H",1.78,3.65,4.57,"2-1","4-2",9,6,14,8,1,1,0,0,3,4,5,10,6,7,15,"3-4","Y","Y","Y",2,0,28
"4757","B1",2025-03-01,"St. Gilloise","Dender",4,1,"H",2,0,"H",1.33,5.21,8.95,"2-0","4-1",20,15,4,2,1,2,0,0,2,5,12,10,5,7,22,"2-5","Y","Y","Y",3,0,28
"4758","B1",2025-03-02,"Beerschot VA","Mechelen",1,0,"H",1,0,"H",4.06,3.67,1.87,"1-0","1-0",14,5,12,5,2,5,1,0,4,9,9,20,1,13,29,"4-9","N","N","N",7,1,28
"4759","B1",2025-03-02,"Standard","Anderlecht",0,2,"A",0,0,"D",3.6,3.33,2.12,"0-0","0-2",11,4,7,3,0,3,0,0,3,4,11,16,2,7,27,"3-4","Y","N","N",3,0,28
"4760","B1",2025-03-02,"Oud-Heverlee Leuven","Westerlo",0,0,"D",0,0,"D",2.39,3.65,2.8,"0-0","0-0",8,2,18,3,2,1,0,0,2,9,17,10,0,11,27,"2-9","N","N","N",3,0,28
"4761","B1",2025-03-07,"St Truiden","Beerschot VA",2,0,"H",1,0,"H",1.61,4.25,5.39,"1-0","2-0",15,6,11,3,2,2,0,1,4,8,8,11,2,12,19,"4-8","Y","N","N",4,1,29
"4762","B1",2025-03-08,"Kortrijk","Oud-Heverlee Leuven",2,0,"H",1,0,"H",2.41,3.4,3.03,"1-0","2-0",20,6,9,2,1,4,0,1,5,4,16,21,2,9,37,"5-4","Y","N","N",5,1,29
"4763","B1",2025-03-08,"Charleroi","Mechelen",0,1,"A",0,1,"A",2.06,3.53,3.54,"0-1","0-1",12,2,11,6,1,2,0,0,6,3,7,10,1,9,17,"6-3","N","N","N",3,0,29
"4764","B1",2025-03-08,"Dender","Genk",0,1,"A",0,0,"D",4.09,3.77,1.84,"0-0","0-1",13,2,14,5,1,0,0,0,2,6,11,11,1,8,22,"2-6","N","N","N",1,0,29
"4765","B1",2025-03-09,"Cercle Brugge","Club Brugge",1,3,"A",0,3,"A",4.62,3.68,1.77,"0-3","1-3",15,2,15,5,2,3,0,0,9,4,9,10,4,13,19,"9-4","Y","Y","Y",5,0,29
"4766","B1",2025-03-09,"Westerlo","Anderlecht",2,0,"H",2,0,"H",3.06,3.49,2.29,"2-0","2-0",15,4,17,2,1,0,0,0,7,9,10,11,2,16,21,"7-9","Y","N","N",1,0,29
"4767","B1",2025-03-09,"Antwerp","Gent",0,1,"A",0,0,"D",2.26,3.46,3.14,"0-0","0-1",12,6,13,5,1,0,0,0,8,4,10,14,1,12,24,"8-4","N","N","N",1,0,29
"4768","B1",2025-03-09,"St. Gilloise","Standard",3,0,"H",1,0,"H",1.35,5.16,8.3,"1-0","3-0",9,3,6,2,2,3,0,1,1,4,14,19,3,5,33,"1-4","Y","Y","N",5,1,29
"2611","D1",2024-08-23,"Mgladbach","Leverkusen",2,3,"A",0,2,"A",5.33,4.58,1.6,"0-2","2-3",14,7,25,9,1,0,0,0,2,4,11,7,5,6,18,"2-4","Y","Y","Y",1,0,1
"2612","D1",2024-08-24,"Augsburg","Werder Bremen",2,2,"D",2,1,"H",2.32,3.55,3.11,"2-1","2-2",10,3,12,6,3,1,0,0,4,2,11,10,4,6,21,"4-2","Y","Y","Y",4,0,1
"2613","D1",2024-08-24,"Freiburg","Stuttgart",3,1,"H",1,1,"D",3.5,3.7,2.09,"1-1","3-1",15,4,9,2,2,1,0,0,6,3,7,10,4,9,17,"6-3","Y","Y","Y",3,0,1
"2614","D1",2024-08-24,"Hoffenheim","Holstein Kiel",3,2,"H",2,0,"H",1.64,4.38,5.07,"2-0","3-2",20,8,15,6,2,3,0,1,8,6,8,14,5,14,22,"8-6","Y","Y","Y",5,1,1
"2615","D1",2024-08-24,"Mainz","Union Berlin",1,1,"D",0,0,"D",2.08,3.24,4.1,"0-0","1-1",15,3,15,4,1,3,0,0,8,9,9,15,2,17,24,"8-9","Y","N","N",4,0,1
"2616","D1",2024-08-24,"RB Leipzig","Bochum",1,0,"H",0,0,"D",1.25,6.71,10.65,"0-0","1-0",12,3,10,4,1,3,1,0,9,3,9,17,1,12,26,"9-3","N","N","N",4,1,1
"2617","D1",2024-08-24,"Dortmund","Ein Frankfurt",2,0,"H",0,0,"D",1.71,4.4,4.48,"0-0","2-0",17,5,7,2,0,1,0,0,7,7,6,3,2,14,9,"7-7","Y","N","N",1,0,1
"2618","D1",2024-08-25,"Wolfsburg","Bayern Munich",2,3,"A",0,1,"A",6.33,5,1.47,"0-1","2-3",11,2,14,8,2,3,0,0,1,7,13,11,5,8,24,"1-7","Y","Y","Y",5,0,1
"2619","D1",2024-08-25,"St Pauli","Heidenheim",0,2,"A",0,0,"D",2.13,3.5,3.59,"0-0","0-2",11,3,6,3,2,3,0,0,4,2,10,15,2,6,25,"4-2","Y","N","N",5,0,1
"2620","D1",2024-08-30,"Union Berlin","St Pauli",1,0,"H",1,0,"H",1.96,3.5,4.29,"1-0","1-0",10,5,8,2,3,1,0,0,5,4,10,11,1,9,21,"5-4","N","N","N",4,0,2
"2621","D1",2024-08-31,"Bochum","Mgladbach",0,2,"A",0,0,"D",2.66,3.73,2.57,"0-0","0-2",16,4,15,6,1,0,0,0,3,4,9,10,2,7,19,"3-4","Y","N","N",1,0,2
"2622","D1",2024-08-31,"Ein Frankfurt","Hoffenheim",3,1,"H",2,0,"H",1.8,4.2,4.12,"2-0","3-1",17,7,10,3,0,3,0,0,1,4,10,10,4,5,20,"1-4","Y","Y","Y",3,0,2
"2623","D1",2024-08-31,"Holstein Kiel","Wolfsburg",0,2,"A",0,2,"A",3.26,3.69,2.19,"0-2","0-2",12,5,12,4,4,7,0,0,1,7,17,14,2,8,31,"1-7","Y","N","N",11,0,2
