"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"5506","B1",2023-12-02,"Eupen","Kortrijk",1,1,"D",0,0,"D",2.28,3.67,3.09,"0-0","1-1",14,3,14,3,1,1,0,0,7,11,14,10,2,18,24,"7-11","Y","N","N",2,0,16
"5507","B1",2023-12-02,"Antwerp","Oud-Heverlee Leuven",1,0,"H",1,0,"H",1.34,5.81,8.32,"1-0","1-0",18,5,10,4,0,3,0,0,7,6,6,9,1,13,15,"7-6","N","N","N",3,0,16
"5508","B1",2023-12-03,"Genk","Gent",2,2,"D",1,1,"D",2.21,3.75,3.19,"1-1","2-2",13,6,17,6,2,2,0,0,1,9,15,12,4,10,27,"1-9","Y","Y","Y",4,0,16
"5509","B1",2023-12-03,"Mechelen","St Truiden",0,2,"A",0,2,"A",2.22,3.38,3.36,"0-2","0-2",6,5,13,5,1,2,0,0,1,5,10,8,2,6,18,"1-5","Y","N","N",3,0,16
"5510","B1",2023-12-03,"Club Brugge","Standard",2,0,"H",1,0,"H",1.45,4.97,6.21,"1-0","2-0",13,5,7,2,2,2,0,0,4,3,13,10,2,7,23,"4-3","Y","N","N",4,0,16
"5511","B1",2023-12-03,"St. Gilloise","Cercle Brugge",2,1,"H",2,1,"H",1.65,4.06,5.14,"2-1","2-1",12,6,13,6,1,3,0,0,5,4,13,15,3,9,28,"5-4","Y","Y","N",4,0,16
"5512","B1",2023-12-08,"Kortrijk","Westerlo",1,2,"A",0,1,"A",2.87,3.38,2.57,"0-1","1-2",16,6,8,3,1,3,0,0,5,1,8,13,3,6,21,"5-1","Y","Y","N",4,0,17
"5513","B1",2023-12-09,"Cercle Brugge","Antwerp",1,3,"A",0,1,"A",2.79,3.44,2.61,"0-1","1-3",15,2,14,8,4,1,0,0,6,2,13,6,4,8,19,"6-2","Y","Y","Y",5,0,17
"5514","B1",2023-12-09,"St Truiden","Oud-Heverlee Leuven",1,1,"D",1,1,"D",1.83,4.11,4.09,"1-1","1-1",26,13,4,3,0,2,0,1,15,2,5,10,2,17,15,"15-2","Y","N","N",2,1,17
"5515","B1",2023-12-09,"Gent","RWD Molenbeek",4,0,"H",2,0,"H",1.33,6.02,8.28,"2-0","4-0",22,10,3,1,0,5,0,0,9,1,11,14,4,10,25,"9-1","Y","Y","Y",5,0,17
"5516","B1",2023-12-10,"Mechelen","Club Brugge",0,0,"D",0,0,"D",5.18,4.23,1.61,"0-0","0-0",9,4,13,2,3,5,0,0,2,9,11,9,0,11,20,"2-9","N","N","N",8,0,17
"5517","B1",2023-12-10,"Eupen","Genk",1,3,"A",0,1,"A",7.43,5.43,1.36,"0-1","1-3",11,4,18,10,0,2,0,0,8,8,12,8,4,16,20,"8-8","Y","Y","Y",2,0,17
"5518","B1",2023-12-10,"Anderlecht","Standard",2,2,"D",1,1,"D",1.56,4.28,5.79,"1-1","2-2",12,4,13,4,2,3,0,0,1,1,8,14,4,2,22,"1-1","Y","Y","Y",5,0,17
"5519","B1",2023-12-10,"Charleroi","St. Gilloise",1,3,"A",0,1,"A",5.36,4.07,1.62,"0-1","1-3",9,3,17,9,3,2,0,0,6,7,7,12,4,13,19,"6-7","Y","Y","Y",5,0,17
"5520","B1",2023-12-15,"Westerlo","Eupen",2,0,"H",0,0,"D",1.8,3.84,4.54,"0-0","2-0",20,4,15,7,3,1,0,0,4,4,15,8,2,8,23,"4-4","Y","N","N",4,0,18
"5521","B1",2023-12-16,"Oud-Heverlee Leuven","Cercle Brugge",1,2,"A",1,0,"H",4.09,4.27,1.79,"1-0","1-2",9,3,12,5,4,3,0,0,4,6,12,14,3,10,26,"4-6","Y","Y","N",7,0,18
"5522","B1",2023-12-16,"RWD Molenbeek","St Truiden",3,0,"H",1,0,"H",3.42,3.43,2.22,"1-0","3-0",7,6,12,1,3,2,0,0,4,4,14,8,3,8,22,"4-4","Y","Y","N",5,0,18
"5523","B1",2023-12-16,"Standard","Charleroi",0,0,"D",0,0,"D",2.16,3.52,3.48,"0-0","0-0",6,1,7,2,1,1,0,0,4,2,11,21,0,6,32,"4-2","N","N","N",2,0,18
"5524","B1",2023-12-17,"Club Brugge","Gent",2,0,"H",2,0,"H",1.68,4.2,4.89,"2-0","2-0",13,4,8,2,0,0,0,1,4,5,10,11,2,9,21,"4-5","Y","N","N",0,1,18
"5525","B1",2023-12-17,"St. Gilloise","Mechelen",1,0,"H",0,0,"D",1.33,5.4,8.6,"0-0","1-0",24,8,15,8,2,1,0,0,8,5,14,10,1,13,24,"8-5","N","N","N",3,0,18
"5526","B1",2023-12-17,"Antwerp","Anderlecht",1,1,"D",0,1,"A",1.99,3.57,3.8,"0-1","1-1",19,5,10,4,2,4,0,0,7,2,9,13,2,9,22,"7-2","Y","N","N",6,0,18
"5527","B1",2023-12-17,"Genk","Kortrijk",4,0,"H",1,0,"H",1.23,6.73,10.54,"1-0","4-0",27,9,5,1,0,2,0,0,7,2,7,12,4,9,19,"7-2","Y","Y","Y",2,0,18
"5528","B1",2023-12-20,"Cercle Brugge","Kortrijk",3,0,"H",1,0,"H",1.35,5.53,8.71,"1-0","3-0",24,13,6,1,2,3,0,0,7,5,8,14,3,12,22,"7-5","Y","Y","N",5,0,19
"5529","B1",2023-12-20,"Mechelen","Standard",3,0,"H",1,0,"H",2.57,3.36,2.89,"1-0","3-0",28,8,14,3,2,0,0,1,5,3,8,8,3,8,16,"5-3","Y","Y","N",2,1,19
"5530","B1",2023-12-21,"Gent","Oud-Heverlee Leuven",4,0,"H",1,0,"H",1.29,6.02,8.57,"1-0","4-0",21,6,9,2,0,1,0,0,8,3,6,12,4,11,18,"8-3","Y","Y","Y",1,0,19
"5531","B1",2023-12-22,"RWD Molenbeek","Club Brugge",1,6,"A",0,3,"A",8.5,5.2,1.37,"0-3","1-6",10,3,15,10,1,2,0,0,2,8,9,8,7,10,17,"2-8","Y","Y","Y",3,0,19
"5532","B1",2023-12-23,"Eupen","St. Gilloise",1,2,"A",0,2,"A",11.63,6.62,1.24,"0-2","1-2",1,1,20,8,5,1,0,0,3,14,15,8,3,17,23,"3-14","Y","Y","N",6,0,19
"5533","B1",2023-12-23,"Antwerp","Westerlo",2,2,"D",1,0,"H",1.37,5.38,8,"1-0","2-2",15,6,12,6,2,1,0,0,8,2,5,7,4,10,12,"8-2","Y","Y","Y",3,0,19
"5534","B1",2023-12-23,"St Truiden","Charleroi",1,0,"H",0,0,"D",2.32,3.34,3.3,"0-0","1-0",16,7,4,0,0,0,0,0,6,3,4,17,1,9,21,"6-3","N","N","N",0,0,19
"5535","B1",2023-12-23,"Anderlecht","Genk",2,1,"H",0,0,"D",2.35,3.58,3.04,"0-0","2-1",9,3,20,7,1,2,0,0,1,8,7,15,3,9,22,"1-8","Y","Y","N",3,0,19
"5536","B1",2023-12-26,"Genk","Antwerp",3,0,"H",1,0,"H",2.18,3.81,3.2,"1-0","3-0",16,8,3,1,1,3,0,0,3,3,8,9,3,6,17,"3-3","Y","Y","N",4,0,20
"5537","B1",2023-12-26,"Kortrijk","Gent",0,2,"A",0,1,"A",8.48,5.57,1.35,"0-1","0-2",7,3,20,9,1,1,0,0,4,5,9,10,2,9,19,"4-5","Y","N","N",2,0,20
"5538","B1",2023-12-26,"Oud-Heverlee Leuven","Eupen",3,0,"H",2,0,"H",1.85,3.99,4.09,"2-0","3-0",18,7,14,6,2,2,0,0,7,3,6,15,3,10,21,"7-3","Y","Y","N",4,0,20
"5539","B1",2023-12-26,"Westerlo","RWD Molenbeek",3,0,"H",1,0,"H",1.88,3.83,4.15,"1-0","3-0",13,3,11,4,0,0,0,1,6,0,7,12,3,6,19,"6-0","Y","Y","N",0,1,20
"5540","B1",2023-12-26,"Club Brugge","St. Gilloise",1,1,"D",0,1,"A",2.34,3.45,3.06,"0-1","1-1",9,2,7,3,1,5,0,1,6,0,15,14,2,6,29,"6-0","Y","N","N",6,1,20
"5541","B1",2023-12-27,"Standard","St Truiden",1,1,"D",0,0,"D",2.37,3.34,3.1,"0-0","1-1",11,2,18,8,1,3,0,0,4,4,14,14,2,8,28,"4-4","Y","N","N",4,0,20
"5542","B1",2023-12-27,"Anderlecht","Cercle Brugge",2,0,"H",1,0,"H",1.89,3.96,3.77,"1-0","2-0",7,4,19,7,1,1,0,0,2,12,9,13,2,14,22,"2-12","Y","N","N",2,0,20
"5543","B1",2023-12-27,"Charleroi","Mechelen",3,1,"H",2,0,"H",2.19,3.36,3.44,"2-0","3-1",16,6,11,5,2,1,0,0,5,7,10,9,4,12,19,"5-7","Y","Y","Y",3,0,20
"5544","B1",2024-01-19,"Gent","Mechelen",1,2,"A",0,1,"A",1.55,4.39,6.07,"0-1","1-2",23,7,9,2,2,4,0,0,8,4,4,15,3,12,19,"8-4","Y","Y","N",6,0,21
"5545","B1",2024-01-20,"Genk","Cercle Brugge",1,1,"D",0,1,"A",1.83,3.97,4.18,"0-1","1-1",12,3,19,6,2,2,0,0,4,5,15,15,2,9,30,"4-5","Y","N","N",4,0,21
"5546","B1",2024-01-20,"Standard","Kortrijk",0,1,"A",0,1,"A",1.56,4.28,6.11,"0-1","0-1",20,4,5,2,0,1,0,0,7,4,7,13,1,11,20,"7-4","N","N","N",1,0,21
"5547","B1",2024-01-20,"Club Brugge","Westerlo",3,0,"H",1,0,"H",1.27,6.25,9.94,"1-0","3-0",14,9,2,0,0,3,0,1,3,0,4,12,3,3,16,"3-0","Y","Y","N",3,1,21
"5548","B1",2024-01-21,"Antwerp","Charleroi",4,1,"H",2,0,"H",1.71,4.03,4.87,"2-0","4-1",20,8,8,5,1,2,0,0,5,6,7,12,5,11,19,"5-6","Y","Y","Y",3,0,21
"5549","B1",2024-01-21,"St. Gilloise","St Truiden",2,1,"H",1,1,"D",1.34,5.23,9.04,"1-1","2-1",16,5,5,2,2,5,0,0,7,1,5,9,3,8,14,"7-1","Y","Y","N",7,0,21
"5550","B1",2024-01-21,"Oud-Heverlee Leuven","Anderlecht",1,1,"D",1,0,"H",4.69,4.15,1.68,"1-0","1-1",8,4,12,4,2,2,0,0,5,3,8,10,2,8,18,"5-3","Y","N","N",4,0,21
"5551","B1",2024-01-24,"RWD Molenbeek","Eupen",0,1,"A",0,0,"D",1.87,3.74,4.07,"0-0","0-1",8,3,11,6,2,3,0,0,1,4,13,14,1,5,27,"1-4","N","N","N",5,0,21
"5552","B1",2024-01-26,"Cercle Brugge","Standard",1,1,"D",0,0,"D",1.53,4.52,6.17,"0-0","1-1",26,7,11,2,2,1,0,0,5,4,8,13,2,9,21,"5-4","Y","N","N",3,0,22
"5553","B1",2024-01-27,"Kortrijk","Oud-Heverlee Leuven",0,0,"D",0,0,"D",2.99,3.63,2.37,"0-0","0-0",13,3,8,2,3,1,0,0,6,5,7,16,0,11,23,"6-5","N","N","N",4,0,22
"5554","B1",2024-01-27,"Charleroi","Club Brugge",1,4,"A",0,3,"A",6.26,4.48,1.53,"0-3","1-4",14,6,17,7,0,1,0,0,3,5,10,11,5,8,21,"3-5","Y","Y","Y",1,0,22
"5555","B1",2024-01-27,"Gent","Westerlo",2,2,"D",1,1,"D",1.4,5.24,7.6,"1-1","2-2",14,5,11,6,3,7,0,0,5,3,16,19,4,8,35,"5-3","Y","Y","Y",10,0,22
"5556","B1",2024-01-28,"St Truiden","Genk",1,1,"D",0,1,"A",4.01,3.66,1.91,"0-1","1-1",12,4,10,3,2,4,0,2,5,7,13,14,2,12,27,"5-7","Y","N","N",6,2,22
"5557","B1",2024-01-28,"Eupen","Antwerp",1,0,"H",1,0,"H",7.52,5.27,1.37,"1-0","1-0",9,3,15,2,4,2,0,0,3,6,16,8,1,9,24,"3-6","N","N","N",6,0,22
"5558","B1",2024-01-28,"Anderlecht","St. Gilloise",2,2,"D",1,2,"A",3.21,3.67,2.17,"1-2","2-2",11,2,14,8,3,2,0,0,7,6,15,13,4,13,28,"7-6","Y","Y","Y",5,0,22
"5559","B1",2024-01-28,"Mechelen","RWD Molenbeek",3,1,"H",0,0,"D",1.72,3.84,4.8,"0-0","3-1",24,8,6,3,0,2,0,1,14,0,9,12,4,14,21,"14-0","Y","Y","Y",2,1,22
"5560","B1",2024-01-30,"Club Brugge","Kortrijk",3,3,"D",1,0,"H",1.12,10,21.28,"1-0","3-3",31,10,7,5,1,2,0,0,11,0,7,10,6,11,17,"11-0","Y","Y","Y",3,0,23
"5561","B1",2024-01-30,"Westerlo","Cercle Brugge",4,2,"H",4,1,"H",4.22,3.8,1.87,"4-1","4-2",9,5,14,3,3,5,1,0,2,6,10,25,6,8,35,"2-6","Y","Y","Y",8,1,23
"5562","B1",2024-01-31,"Charleroi","Eupen",1,0,"H",0,0,"D",1.68,4.04,5.13,"0-0","1-0",12,3,7,2,1,0,0,0,2,10,12,12,1,12,24,"2-10","N","N","N",1,0,23
"5563","B1",2024-01-31,"Oud-Heverlee Leuven","Genk",2,1,"H",0,0,"D",4.95,4.22,1.67,"0-0","2-1",12,4,15,2,2,5,0,0,2,4,15,21,3,6,36,"2-4","Y","Y","N",7,0,23
"5564","B1",2024-01-31,"St. Gilloise","RWD Molenbeek",3,2,"H",2,0,"H",1.19,7.65,13.86,"2-0","3-2",11,5,8,2,2,2,0,0,3,2,11,15,5,5,26,"3-2","Y","Y","Y",4,0,23
"5565","B1",2024-01-31,"Standard","Antwerp",0,1,"A",0,0,"D",3.9,3.89,1.92,"0-0","0-1",15,4,4,2,1,3,0,1,4,2,11,14,1,6,25,"4-2","N","N","N",4,1,23
"5566","B1",2024-02-01,"Mechelen","Anderlecht",2,2,"D",0,1,"A",3.28,3.48,2.21,"0-1","2-2",14,7,16,4,2,1,0,0,5,4,10,9,4,9,19,"5-4","Y","Y","Y",3,0,23
"5567","B1",2024-02-01,"St Truiden","Gent",4,1,"H",0,1,"A",3.58,3.62,2.04,"0-1","4-1",23,12,4,1,2,0,0,1,9,1,6,6,5,10,12,"9-1","Y","Y","Y",2,1,23
"5568","B1",2024-02-03,"RWD Molenbeek","Standard",2,2,"D",1,1,"D",3.14,3.33,2.42,"1-1","2-2",12,4,13,4,1,4,0,0,4,3,15,12,4,7,27,"4-3","Y","Y","Y",5,0,24
"5569","B1",2024-02-03,"Kortrijk","Charleroi",1,0,"H",1,0,"H",3.33,3.57,2.21,"1-0","1-0",11,4,7,1,1,1,0,0,5,4,10,20,1,9,30,"5-4","N","N","N",2,0,24
"5570","B1",2024-02-03,"Westerlo","Oud-Heverlee Leuven",0,3,"A",0,2,"A",2.06,3.77,3.54,"0-2","0-3",11,7,9,6,0,2,0,0,15,5,8,12,3,20,20,"15-5","Y","Y","N",2,0,24
"5571","B1",2024-02-03,"Genk","St. Gilloise",0,1,"A",0,0,"D",2.87,3.54,2.49,"0-0","0-1",10,3,12,4,1,4,0,0,8,3,18,13,1,11,31,"8-3","N","N","N",5,0,24
"5572","B1",2024-02-04,"Antwerp","Club Brugge",2,1,"H",0,0,"D",3.86,3.69,1.98,"0-0","2-1",11,3,13,4,2,4,0,1,5,9,9,18,3,14,27,"5-9","Y","Y","N",6,1,24
"5573","B1",2024-02-04,"Eupen","Mechelen",0,1,"A",0,0,"D",3.09,3.5,2.3,"0-0","0-1",18,5,4,1,1,0,1,0,8,4,17,8,1,12,25,"8-4","N","N","N",1,1,24
"5574","B1",2024-02-04,"Anderlecht","Gent",1,0,"H",1,0,"H",2.27,3.42,3.21,"1-0","1-0",11,3,13,4,1,4,0,0,5,5,6,12,1,10,18,"5-5","N","N","N",5,0,24
"5575","B1",2024-02-04,"Cercle Brugge","St Truiden",4,1,"H",2,0,"H",1.85,3.8,4.08,"2-0","4-1",17,6,6,3,2,2,0,0,6,8,17,8,5,14,25,"6-8","Y","Y","Y",4,0,24
"5576","B1",2024-02-09,"St Truiden","Kortrijk",1,0,"H",1,0,"H",1.53,4.44,6.28,"1-0","1-0",15,3,10,2,0,2,0,0,5,3,8,11,1,8,19,"5-3","N","N","N",2,0,25
"5577","B1",2024-02-10,"Standard","Oud-Heverlee Leuven",1,0,"H",1,0,"H",2,3.55,3.93,"1-0","1-0",11,5,8,2,3,3,0,0,7,9,10,18,1,16,28,"7-9","N","N","N",6,0,25
"5578","B1",2024-02-10,"St. Gilloise","Westerlo",2,2,"D",1,1,"D",1.26,6.27,10.93,"1-1","2-2",17,3,9,4,4,2,0,0,4,4,14,8,4,8,22,"4-4","Y","Y","Y",6,0,25
"5579","B1",2024-02-10,"Club Brugge","Eupen",4,0,"H",2,0,"H",1.22,7.44,11.44,"2-0","4-0",21,6,4,1,0,2,0,0,7,4,8,11,4,11,19,"7-4","Y","Y","Y",2,0,25
"5580","B1",2024-02-11,"RWD Molenbeek","Antwerp",0,4,"A",0,3,"A",5.54,4.29,1.61,"0-3","0-4",2,1,13,9,3,0,1,0,5,3,15,11,4,8,26,"5-3","Y","Y","Y",3,1,25
"5581","B1",2024-02-11,"Mechelen","Genk",1,1,"D",1,1,"D",3.67,3.67,1.99,"1-1","1-1",11,2,14,1,1,2,0,0,5,3,10,12,2,8,22,"5-3","Y","N","N",3,0,25
"5582","B1",2024-02-11,"Charleroi","Anderlecht",1,3,"A",1,2,"A",3.73,3.53,2.02,"1-2","1-3",16,6,8,4,0,0,0,0,5,2,11,7,4,7,18,"5-2","Y","Y","Y",0,0,25
"5583","B1",2024-02-11,"Gent","Cercle Brugge",1,2,"A",0,1,"A",2.18,3.73,3.13,"0-1","1-2",20,10,11,2,1,3,0,1,12,3,11,11,3,15,22,"12-3","Y","Y","N",4,1,25
"5584","B1",2024-02-16,"Westerlo","Standard",2,1,"H",1,1,"D",2.47,3.3,3.07,"1-1","2-1",13,5,12,2,1,1,0,0,3,5,14,10,3,8,24,"3-5","Y","Y","N",2,0,26
"5585","B1",2024-02-17,"Genk","RWD Molenbeek",3,1,"H",2,1,"H",1.26,6.23,10.85,"2-1","3-1",21,9,11,5,1,2,0,0,6,8,9,12,4,14,21,"6-8","Y","Y","Y",3,0,26
"5586","B1",2024-02-17,"Oud-Heverlee Leuven","Charleroi",0,0,"D",0,0,"D",2.46,3.32,3.08,"0-0","0-0",17,0,6,0,2,5,0,1,13,1,17,15,0,14,32,"13-1","N","N","N",7,1,26
"5587","B1",2024-02-17,"Antwerp","Mechelen",0,1,"A",0,0,"D",1.58,4.27,5.79,"0-0","0-1",15,3,6,4,2,2,0,0,6,2,9,12,1,8,21,"6-2","N","N","N",4,0,26
"5588","B1",2024-02-18,"Cercle Brugge","Club Brugge",1,1,"D",0,0,"D",3.35,3.72,2.09,"0-0","1-1",7,4,13,3,0,4,0,1,0,4,14,11,2,4,25,"0-4","Y","N","N",4,1,26
"5589","B1",2024-02-18,"Kortrijk","St. Gilloise",1,3,"A",0,2,"A",7.76,5.2,1.37,"0-2","1-3",6,2,18,9,4,1,0,0,5,6,11,15,4,11,26,"5-6","Y","Y","Y",5,0,26
"5590","B1",2024-02-18,"Anderlecht","St Truiden",4,1,"H",0,1,"A",1.61,4.22,5.28,"0-1","4-1",17,8,12,4,1,1,0,0,2,2,9,11,5,4,20,"2-2","Y","Y","Y",2,0,26
"5591","B1",2024-02-18,"Eupen","Gent",0,2,"A",0,1,"A",4.75,4.04,1.69,"0-1","0-2",4,3,8,4,3,1,0,0,4,3,18,14,2,7,32,"4-3","Y","N","N",4,0,26
"5592","B1",2024-02-23,"Charleroi","Genk",0,1,"A",0,0,"D",3.59,3.67,2.07,"0-0","0-1",6,4,19,7,2,2,0,0,3,6,14,13,1,9,27,"3-6","N","N","N",4,0,27
"5593","B1",2024-02-24,"RWD Molenbeek","Oud-Heverlee Leuven",1,1,"D",1,1,"D",2.87,3.43,2.54,"1-1","1-1",10,3,9,3,0,3,0,0,5,6,10,9,2,11,19,"5-6","Y","N","N",3,0,27
"5594","B1",2024-02-24,"St Truiden","Westerlo",1,0,"H",1,0,"H",2.08,3.58,3.65,"1-0","1-0",15,3,12,3,1,1,0,0,8,2,9,11,1,10,20,"8-2","N","N","N",2,0,27
"5595","B1",2024-02-24,"Mechelen","Kortrijk",3,0,"H",1,0,"H",1.66,4.07,5.34,"1-0","3-0",9,4,11,1,0,0,0,0,4,4,2,8,3,8,10,"4-4","Y","Y","N",0,0,27
"5596","B1",2024-02-25,"Club Brugge","Anderlecht",1,2,"A",1,0,"H",1.76,3.93,4.7,"1-0","1-2",16,6,11,6,0,4,0,0,5,3,14,16,3,8,30,"5-3","Y","Y","N",4,0,27
"5597","B1",2024-02-25,"Gent","Antwerp",2,2,"D",2,1,"H",2.53,3.4,2.81,"2-1","2-2",13,5,8,5,1,2,0,0,7,4,13,8,4,11,21,"7-4","Y","Y","Y",3,0,27
"5598","B1",2024-02-25,"St. Gilloise","Standard",2,1,"H",2,0,"H",1.39,4.94,7.61,"2-0","2-1",12,7,8,4,1,3,0,0,5,4,9,17,3,9,26,"5-4","Y","Y","N",4,0,27
"5599","B1",2024-02-25,"Eupen","Cercle Brugge",0,2,"A",0,0,"D",4.71,3.99,1.71,"0-0","0-2",12,1,17,8,2,3,0,0,5,4,10,12,2,9,22,"5-4","Y","N","N",5,0,27
"5600","B1",2024-03-01,"Westerlo","Charleroi",0,1,"A",0,0,"D",1.95,3.52,4.19,"0-0","0-1",15,3,7,1,1,4,0,0,5,1,11,12,1,6,23,"5-1","N","N","N",5,0,28
"5601","B1",2024-03-02,"Cercle Brugge","Mechelen",2,3,"A",2,2,"D",1.96,3.63,4.02,"2-2","2-3",12,5,15,6,1,2,0,0,7,6,9,9,5,13,18,"7-6","Y","Y","Y",3,0,28
"5602","B1",2024-03-02,"Oud-Heverlee Leuven","St. Gilloise",0,2,"A",0,1,"A",6.04,4.72,1.52,"0-1","0-2",9,2,9,2,3,3,0,0,4,6,10,11,2,10,21,"4-6","Y","N","N",6,0,28
"5603","B1",2024-03-02,"Standard","Gent",4,2,"H",1,1,"D",3.2,3.5,2.29,"1-1","4-2",19,7,11,7,3,1,0,1,9,5,13,10,6,14,23,"9-5","Y","Y","Y",4,1,28
"5604","B1",2024-03-03,"Genk","Club Brugge",0,3,"A",0,1,"A",3.09,3.67,2.28,"0-1","0-3",10,5,12,5,2,2,0,0,4,6,13,8,3,10,21,"4-6","Y","Y","N",4,0,28
"5605","B1",2024-03-03,"Antwerp","St Truiden",3,0,"H",0,0,"D",1.67,4.01,5.01,"0-0","3-0",19,11,4,0,0,0,0,0,11,3,13,15,3,14,28,"11-3","Y","Y","N",0,0,28
"5606","B1",2024-03-03,"Anderlecht","Eupen",1,0,"H",1,0,"H",1.29,5.72,9.87,"1-0","1-0",14,5,15,3,2,1,0,0,8,4,12,20,1,12,32,"8-4","N","N","N",3,0,28
"5607","B1",2024-03-03,"Kortrijk","RWD Molenbeek",3,2,"H",1,1,"D",2.48,3.39,2.89,"1-1","3-2",17,7,12,4,1,3,0,0,8,5,10,14,5,13,24,"8-5","Y","Y","Y",4,0,28
"5608","B1",2024-03-08,"Mechelen","Westerlo",3,1,"H",2,0,"H",1.96,3.46,4.23,"2-0","3-1",10,4,21,4,0,1,0,0,3,3,7,8,4,6,15,"3-3","Y","Y","Y",1,0,29
"5609","B1",2024-03-09,"Kortrijk","Antwerp",0,1,"A",0,1,"A",6.79,4.79,1.47,"0-1","0-1",3,1,15,5,0,1,0,0,3,10,9,10,1,13,19,"3-10","N","N","N",1,0,29
"5610","B1",2024-03-09,"Charleroi","Cercle Brugge",0,0,"D",0,0,"D",3.74,3.63,2.04,"0-0","0-0",6,2,11,2,1,1,0,1,2,8,15,17,0,10,32,"2-8","N","N","N",2,1,29
"5611","B1",2024-03-09,"RWD Molenbeek","Anderlecht",0,3,"A",0,3,"A",6.15,4.49,1.53,"0-3","0-3",10,2,11,5,3,1,0,0,4,3,11,9,3,7,20,"4-3","Y","Y","N",4,0,29
"5612","B1",2024-03-10,"Genk","Standard",1,0,"H",0,0,"D",1.63,4.23,5.44,"0-0","1-0",19,5,6,4,0,2,0,0,7,5,6,11,1,12,17,"7-5","N","N","N",2,0,29
"5613","B1",2024-03-10,"Club Brugge","Oud-Heverlee Leuven",3,1,"H",1,1,"D",1.29,6,9.06,"1-1","3-1",20,8,7,2,0,2,0,0,10,5,13,10,4,15,23,"10-5","Y","Y","Y",2,0,29
"5614","B1",2024-03-10,"St. Gilloise","Gent",1,1,"D",0,0,"D",1.65,4.11,5.02,"0-0","1-1",18,5,11,6,3,1,0,0,8,3,4,11,2,11,15,"8-3","Y","N","N",4,0,29
"5615","B1",2024-03-10,"Eupen","St Truiden",1,0,"H",1,0,"H",3.46,3.39,2.17,"1-0","1-0",7,2,17,5,3,1,0,0,4,3,12,15,1,7,27,"4-3","N","N","N",4,0,29
"5616","B1",2024-03-16,"Standard","Eupen",4,0,"H",2,0,"H",1.72,3.84,5.14,"2-0","4-0",13,5,9,5,0,0,0,0,5,5,2,17,4,10,19,"5-5","Y","Y","Y",0,0,30
"5617","B1",2024-03-16,"Anderlecht","Kortrijk",0,1,"A",0,0,"D",1.25,6.45,11.44,"0-0","0-1",17,5,11,4,1,2,0,0,5,6,7,13,1,11,20,"5-6","N","N","N",3,0,30
"5618","B1",2024-03-17,"St Truiden","Club Brugge",2,1,"H",0,1,"A",5.54,4.22,1.62,"0-1","2-1",13,5,19,8,0,1,0,0,4,8,5,10,3,12,15,"4-8","Y","Y","N",1,0,30
"5619","B1",2024-03-17,"Antwerp","St. Gilloise",1,1,"D",0,0,"D",2.66,3.53,2.6,"0-0","1-1",9,3,13,4,3,5,0,1,4,3,12,12,2,7,24,"4-3","Y","N","N",8,1,30
"5620","B1",2024-03-17,"Cercle Brugge","RWD Molenbeek",4,0,"H",2,0,"H",1.36,5.3,7.85,"2-0","4-0",20,8,4,1,1,4,0,1,11,4,6,11,4,15,17,"11-4","Y","Y","Y",5,1,30
"5621","B1",2024-03-17,"Gent","Charleroi",5,0,"H",2,0,"H",1.57,4.23,5.7,"2-0","5-0",13,9,12,5,0,2,0,0,1,6,8,10,5,7,18,"1-6","Y","Y","Y",2,0,30
"5622","B1",2024-03-17,"Oud-Heverlee Leuven","Mechelen",1,0,"H",0,0,"D",2.78,3.42,2.55,"0-0","1-0",14,4,16,5,4,1,0,0,3,6,14,9,1,9,23,"3-6","N","N","N",5,0,30
"5623","B1",2024-03-17,"Westerlo","Genk",1,1,"D",0,0,"D",3.87,3.35,2.05,"0-0","1-1",12,4,9,2,4,1,0,1,5,6,10,13,2,11,23,"5-6","Y","N","N",5,1,30
"5624","B1",2024-03-29,"Gent","Standard",5,1,"H",1,1,"D",1.65,4.15,5.06,"1-1","5-1",15,8,11,4,2,1,0,0,4,2,12,5,6,6,17,"4-2","Y","Y","Y",3,0,31
"5625","B1",2024-03-30,"Oud-Heverlee Leuven","Mechelen",2,3,"A",0,1,"A",2.81,3.34,2.61,"0-1","2-3",18,5,11,8,1,5,0,1,7,7,8,16,5,14,24,"7-7","Y","Y","Y",6,1,31
"5626","B1",2024-03-30,"Anderlecht","Antwerp",1,0,"H",0,0,"D",2.35,3.42,3.11,"0-0","1-0",20,8,8,2,2,4,0,1,4,3,8,7,1,7,15,"4-3","N","N","N",6,1,31
"5627","B1",2024-03-31,"St Truiden","Westerlo",2,0,"H",1,0,"H",2.2,3.5,3.23,"1-0","2-0",14,6,13,5,0,1,0,0,7,3,11,10,2,10,21,"7-3","Y","N","N",1,0,31
"5628","B1",2024-04-01,"Cercle Brugge","Club Brugge",1,1,"D",1,0,"H",3.59,3.64,2.01,"1-0","1-1",10,4,28,7,0,1,0,0,0,8,11,7,2,8,18,"0-8","Y","N","N",1,0,31
